"公司代號","公司名稱","公司簡稱","產業類別","外國企業註冊地國","住址","營利事業統一編號","董事長","總經理","發言人","發言人職稱","代理發言人","總機電話","成立日期","上市日期","普通股每股面額","實收資本額(元)","已發行普通股數或TDR原發行股數","私募普通股(股)","特別股(股)","編製財務報告類型","普通股盈餘分派或虧損撥補頻率","普通股年度(含第4季或後半年度)現金股息及紅利決議層級","股票過戶機構","過戶電話","過戶地址","簽證會計師事務所","簽證會計師1","簽證會計師2","英文簡稱","英文通訊地址","傳真機號碼","電子郵件信箱","公司網址","投資人關係聯絡人","投資人關係聯絡人職稱","投資人關係聯絡電話","投資人關係聯絡電子郵件","公司網站內利害關係人專區網址"
"2385","群光電子股份有限公司","群光","電子零組件業","－","新北市三重區光復路二段69號","	20954200","許崑泰","呂進宗","林玉玲","副總經理","楊琬婷","02-66266788","1983/02/22","1999/01/05",新台幣                 10.0000元,7394603000,739460300,0,0,合併,每年,董事會,"中國信託商業銀行 代理部","02-66365566","100-08台北市重慶南路一段83號5樓","資誠聯合會計師事務所","陳晉昌","翁世榮","CHICONY","No.69, Sec. 2, Guangfu Rd., Sanchong Dist.,New Taipei City 24158, Taiwan(R.O.C.)","02-29958819","molly_lin@chicony.com.tw","http://www.chicony.com.tw/","楊琬婷","投資人關係處長","2-6626-6788 Ext11121","Ting_yang@chicony.com.tw","http://www.chicony.com.tw/"
"2387","精元電腦股份有限公司","精元","電腦及週邊設備業","－","台中市大雅區昌平路四段475號","	86244265","蔡火爐","李明擇","柯睿驊","副總經理","吳明鴻","04-25686983","1991/07/22","1999/01/25",新台幣                 10.0000元,1962979520,196297952,0,0,合併,每年,股東會,"群益金鼎證券股份有限公司","02-27023999","台北市敦化南路二段97號地下二樓","資誠聯合會計師事務所","徐建業","洪淑華","SUNREX","No.475,Sec.4,Chang Ping Road, Ta Ya Dist.,Taichung City , Taiwan (R.O.C.)","04-25683429","sunrex@sunrex.com.tw","www.sunrex.com.tw","吳明鴻","財務長","0425686983分機299","kerry.wu@sunrex.com.tw","www.sunrex.com.tw"
"2388","威盛電子股份有限公司","威盛","半導體業","－","新北市新店區中正路535號8樓","	86870786","陳文琦","陳文琦","陳文琦","董事長兼總經理","黎少倫.陳寶惠","8862-22185452","1992/09/21","1999/03/05",新台幣                 10.0000元,4933034410,493303441,150000000,0,合併,每年,股東會,"中國信託商業銀行代理部","02- 6636-5566","台北市重慶南路一段八十三號五樓","勤業眾信聯合會計師事務所","劉書琳","施錦川","VIA","8F., No.535 Chung-Cheng Road, Hsin Tien, Dist.New Taipei City, Taiwan","8862-22185453","service@via.com.tw","http://www.via.com.tw","唐瑞騏","副處長","02-22185452 分866782","ir@via.com.tw","http://www.viatech.com/tw/about-tw/investor-relations/key-contacts/"
"2390","云辰電子開發股份有限公司","云辰","其他電子業","－","新北市土城區中華路一段50號3樓","	34412092","張姿玲","張姿玲","呂麗筑","協理","呂麗筑","(02)2260-6868","1980/04/16","1999/06/15",新台幣                 10.0000元,2140216020,214021602,0,0,合併,每年,股東會,"群益金鼎證券(股)公司股務代理部","(02)2702-3999","台北市大安區敦化南路二段97號地下二樓","勤業眾信會計師事務所","謝明忠","蘇郁琇","EVERSPRING","3F, No.50, Sec. 1, Zhonghua Rd.,Tucheng Dist., New Taipei City  Taiwan","(02)2260-1313","lily.lu@everspring.com","http://www.everspring.com","呂麗筑","協理","(02)2260-6868","lily.lu@everspring.com","http://www.everspring.com"
"2392","正崴精密工業股份有限公司","正崴","電子零組件業","－","新北市土城區中山路18號","	22223510","郭台強","郭台強","劉德斌","經理","羅奇瑋","2269-9888","1986/07/14","1999/09/20",新台幣                 10.0000元,5123269400,512326940,0,0,合併,每年,董事會,"福邦證券股份有限公司","2371-1658","台北市中正區忠孝西路一段６號６樓","資誠聯合會計師事務所","林瑟凱","梁益彰","FOXLINK","NO.18, CHUNG SHAN RD.TU CHENG DIST., NEW TAIPEI CITY TAIWAN","2268-0738","tpliu@foxlink.com.tw","www.foxlink.com.tw","劉德斌","經理","2269-9888#11106","tpliu@foxlink.com.tw","http://www.foxlink.com.tw/_ch/1_about/ab_11csr_03.html"
"2393","億光電子工業股份有限公司","億光","光電業","－","新北市樹林區中華路6之8號","	34516147","葉寅夫","葉寅夫","黃立宇","副總經理","丁建明","02-26856688","1983/05/28","1999/11/04",新台幣                 10.0000元,4433920860,443392086,0,0,合併,每年,股東會,"群益金鼎證券(股)公司股務代理部","02-27023999","台北市敦化南路二段97號B2","安侯建業聯合會計師事務所","區耀軍","羅瑞蘭","EVERLIGHT","No. 6-8, Zhonghua Road.Shulin Dist., New Taipei City, Taiwan","02-26856895","fn@everlight.com","www.everlight.com","黃立宇","副總經理","02-26856688","ir@everlight.com","http://www.everlight.com/investor.aspx"
"2395","研華股份有限公司","研華","電腦及週邊設備業","－","台北市內湖區瑞光路26巷20弄1號","	05155853","劉克振","陳清熙、張家豪、蔡淑妍","蘇智蘋","經理","黃彤芸","(02)2792-7818","1981/09/07","1999/12/13",新台幣                 10.0000元,7008700100,700870010,0,0,合併,每年,董事會,"凱基證券股份有限公司","02-2389-2999","台北市重慶南路一段2號5樓","勤業眾信聯合會計師事務所","柯志賢","賴冠仲","ACL","No. 1, Alley 20, Lane 26, Rueiguang Road, Neihu District,Taipei 114 , Taiwan, R.O.C.","(02)2794-7301","Jill.C.Su@advantech.com.tw","www.advantech.com","蘇智蘋","經理","27927818","Jill.C.Su@advantech.com.tw","http://www.advantech.tw/csr/citizenship/stakeholder_balance"
"2397","友通資訊股份有限公司","友通","電腦及週邊設備業","－","新北市汐止區環河街100號","	30950652","陳其宏","蔡其南","蔡其南","總經理","黃麗敏","(02)2697-2986","1981/07/14","2000/01/15",新台幣                 10.0000元,1146888570,114688857,0,0,合併,每年,董事會,"凱基證券 股務代理部","(02)2389-2999","台北市重慶南路一段2號5樓","勤業眾信聯合會計師事務所","卓明信","葉淑娟","DFI Inc.","No.100, Huanhe St., Xizhi Dist ,New Taipei City, Taiwan, R.O.C.","(02)2697-3218","milly.huang@dfi.com","WWW.DFI.COM.TW","黃麗敏","財務長","02-2697-2986","milly.huang@dfi.com","http://www.dfi.com/tw/about/stakeholder.html"
"2399","映泰股份有限公司","映泰","電腦及週邊設備業","－","新北市新店區民權路108-2號2樓","	23826200","王明義","王明正","鄭仲賜","協理","賴淑卿","22180150","1990/08/29","1999/12/16",新台幣                 10.0000元,1781000000,178100000,0,0,合併,每年,股東會,"福邦證券股份有限公司","(02)2371-1658","10041 台北市中正區忠孝西路一段6號6樓","勤業眾信聯合會計師事務所","陳致源","楊清鎮","BIOSTAR","2FL.NO.108-2 MIN CHUAN ROADHSIN TIEN DIST.,NEW TAIPEI CITY,TAIWAN","22181552","jones@biostar.com.tw","http://www.biostar.com.tw","鄭仲賜","協理","22180150","jones@biostar.com.tw","http://www.biostar.com.tw/app/en/about/stakeholder.php"
"2401","凌陽科技股份有限公司","凌陽","半導體業","－","新竹科學園區創新一路十九號","	23821182","黃洲杰","黃洲杰","沈文義","副總經理","莊濟安","03-5786005","1990/08/03","2000/01/27",新台幣                 10.0000元,5919949190,591994919,0,0,合併,每年,股東會,"中信銀股務代理部","02-6636-5566","台北市重慶南路一段八十三號五樓","勤業眾信聯合會計師事務所","林政治","蔡美貞","SUNPLUS","19,Innovation Road 1,Science-Based Industrial ParkHsin-Chu,Taiwan,R.O.C.","03-5786006","nicole@sunplus.com","www.sunplus.com","莊濟安","處長","03-5786005","ir@sunplus.com","www.sunplus.com"
"2402","毅嘉科技股份有限公司","毅嘉","電子零組件業","－","桃園市龜山區華亞二路268號","	23588039","創意投資股份有限公司","曾恭勝","曾恭勝","執行長","黃彥翔","03-3973345","1989/11/07","2000/01/14",新台幣                 10.0000元,3075365330,307536533,0,0,合併,每年,董事會,"台新國際商業銀行股務代理部","02-25048125","台北市建國北路一段96號B1","勤業眾信聯合會計師事務所","謝明忠","劉書琳","ICHIA","268 HWA-YA 2ND ROAD, GUEISHAN,TAOYUAN, TAIWAN, R.O.C","03-3973536","ichia.ir@ichia.com","www.ichia.com","黃彥翔","財務長","033973345#11133","ichia.ir@ichia.com","http://www.ichia.com/index.php?option=com_content&view=article&id=263&Itemid=1138&lang=tw"
"2404","漢唐集成股份有限公司","漢唐","其他電子業","－","台北縣新店市寶高路7巷3號5樓","	20938096","陳朝水","陳柏辰","陳柏辰","總經理","陳柏辰","(02)2917-4060","1982/09/13","2000/03/14",新台幣                 10.0000元,1905866980,190586698,0,0,合併,每年,董事會,"台新國際商業銀行股務代理部","(02)-25048125","台北市建國北路一段96號地下1樓","安侯建業聯合會計師事務所","李宗霖","李慈慧","UIS","5TH FL., NO.3,LANE 7,PAOKAO RD.,HSINTINE 231TAIPEIHSIEN,TAIWAN,R.O.C.","(02)2910-8765","phy@uisco.com.tw","http://www.uisco.com.tw","潘麗美","會計部經理","02-29174060分機8114","phy@uisco.com.tw","http://www.uisco.com.tw"
"2405","浩鑫股份有限公司","浩鑫","電腦及週邊設備業","－","台北市內湖區瑞光路76巷30號","	20980880","余麗娜","鄭瑋勳","石翔麟","副總經理","黃忠淵","8792-6168","1983/06/10","2000/03/17",新台幣                 10.0000元,3434273030,343427303,0,0,合併,每半會計年度,董事會,"群益金鼎證券股份有限公司","(02)2702-3999","台北市大安區敦化南路二段97號B2","勤業眾信會計師事務所","黃瑞展","楊承修","SHUTTLE","No. 30, Lane 76, Rei-Kuang RoadTaipei, Taiwan, R.O.C.","2793-6286","information@tw.shuttle.com","www.shuttle.com","蕭郁婷","專案課長","87926168","victoria_hsiao@tw.shuttle.com","http://www.shuttle.com/Investors/Investors?LOCATION_Code=TW"
"2406","國碩科技工業股份有限公司","國碩","光電業","－","新竹縣湖口鄉工業一路3號","	97178376","陳繼明","陳繼明","陳繼明","董事長","陳敏敏","03-5985510","1997/03/26","2000/04/29",新台幣                 10.0000元,2059056890,205905689,0,0,合併,每年,股東會,"台新國際商業銀行股務代理部","02-25048125","台北市建國北路一段96號地下一樓","勤業眾信聯合會計師事務所","鍾鳴遠","黃裕峰","GSC","3,Kung Yeh 1st Road, Hsinchu Industrial ParkHsinchu,Taiwan,R.O.C","03-5984455","ir@gigastorage.com.tw","http://www.gigastorage.com.tw/index.aspx","陳小姐","課長","03-5985510","ir@gigastorage.com.tw","http://www.gigastorage.com.tw/investors_contacts.aspx"
"2408","南亞科技股份有限公司","南亞科","半導體業","－","新北市泰山區大科里南林路98號","	89390656","吳嘉昭","李培瑛","李培瑛","總經理","吳志祥","(02)29045858","1995/03/04","2000/08/17",新台幣                 10.0000元,30746608940,3074660894,0,0,合併,每年,股東會,"本公司股務組","(02)27189898","台北市松山區敦化北路201號後棟1樓","安侯建業聯合會計師事務所","寇惠植","郭欣頤","NTC","NO. 98, NANLIN RD.,TAISHAN, NEW TAIPEI CITY, TAIWAN, R.O.C.","(02)29080327","NTCIR@ntc.com.tw","https://www.nanya.com","劉淑華","投資人關係經理","(02)29045858#1066","NTCIR@ntc.com.tw","https://www.nanya.com/CSR/tw/materiality_analysis.html"
"2409","友達光電股份有限公司","友達","光電業","－","新竹市科學園區力行二路一號","	84149738","彭又又浪","柯富仁","曾煜智","財務長","莊瑞霖","03-5008800","1996/08/12","2000/09/08",新台幣                 10.0000元,96242451150,9624245115,0,0,合併,每年,董事會,"台新國際商業銀行股務代理部","(02)25048125","臺北市建國北路一段96號B1","安侯建業聯合會計師事務所","魏興海","呂倩慧","AUO","No.1,Li-Hsin Rd 2 .,Hsinchu Science Park,Hsinchu,Taiwan,R.O.C.","03-5643370","auo@auo.com","www.auo.com","趙銘慧","經理","03-500-8800","ir@auo.com","https://www.auo.com/zh-TW/Stakeholder_Engagement/index"
"2412","中華電信股份有限公司","中華電","通信網路業","－","台北市信義路一段二十一之三號","	96979933","謝繼茂","郭水義","郭水義","總經理","馬宏燦、沈馥馥","(02)23941845","1996/06/15","2000/10/27",新台幣                 10.0000元,77574465450,7757446545,0,0,合併,每年,股東會,"元大證券股份有限公司股務代理部","(02)2586-5859","103台北市大同區承德路三段210號B1","勤業眾信會計師事務所","張鼎聲","施景彬","CHT","21-3 Hsinyi Road, Sec.1,Taipei 100, Taiwan, R.O.C.","(02)33938188","fn@cht.com.tw","http://www.cht.com.tw","蔡卓芬","媒體暨投資人關係科長","(02)23445488","chtir@cht.com.tw","https://www.cht.com.tw/zh-tw/home/cht"
"2413","環隆科技股份有限公司","環科","電子零組件業","－","台中市工業區27路3號","	52878846","歐正明","歐正明","麻中直","總經理室協理","閻慧芳","04-23590096","1984/02/18","2000/09/11",新台幣                 10.0000元,1273592000,127359200,0,0,合併,每年,股東會,"統一綜合證券(股)股務代理部","02-27463797","台北市松山區東興路8號地下一樓","安永聯合會計師事務所","陳明宏","涂清淵","UMEC","3,27TH RD., TAICHUNG INDUSTRIAL PARKTAICHUNG,TAIWAN,R.O.C","04-23590129","kevin_mar@umec.com.tw","http://www.umec.com.tw","麻中直","總經理室協理","04-23590096-1200","kevin_mar@umec.com.tw","http://www.umec.com.tw/tw/index.php"
"2414","精技電腦股份有限公司","精技","電子通路業","－","台北市內湖區新湖二路236號3樓","	12215548","葉國筌","葉國筌,李英新","洪莉萍","協理","胡淑慧","(02)27962345","1979/03/05","2000/09/11",新台幣                 10.0000元,1617358460,161735846,0,0,合併,每年,股東會,"凱基證券股份有限公司","(02)2389-2999","台北市重慶南路一段2號5樓","安永聯合會計師事務所","郭紹彬","楊智惠","UT","3Fl., No. 236, Shinhu 2nd Rd., Neihu Chiu,Taipei.TaiwanTaipei ROC","(02)87919499","7503@unitech.com.tw","www.unitech.com.tw","洪莉萍","協理","(02)27958612","7503@unitech.com.tw","http://www.unitech.com.tw/investor/investor_email.aspx"
"2415","錩新科技股份有限公司","錩新","電子零組件業","－","台北市中正區忠孝西路一段4號8樓","	44913118","丁廣欽","WU JAY JINJENG","陳光宗","財務副總","林秀珠","02-23898686","1972/02/22","2000/09/11",新台幣                 10.0000元,800000000,80000000,0,0,合併,每年,股東會,"富邦綜合證券股份有限公司","(02)2361-1300","台北市中正區許昌街17號2樓","勤業眾信聯合會計師事務所","陳俊宏","邱政俊","CX TECH","8F., No.4, Section 1, Zhongxiao West Road, Taipei 100, Taiwan (R.O.C.)Taipei 100, Taiwan (R.O.C.)","02-23896766","spokesman@mail.cxtechnology.com","www.cxtechnology.com","陳光宗","財務副總","02-23896788","spokesman@mail.cxtechnology.com","http://www.cxtechnology.com/corp/Stakeholder"
"2417","圓剛科技股份有限公司","圓剛","電腦及週邊設備業","－","新北市中和區建一路135號","	23611974","郭重松","郭重松","王沈銘","公共關係室資深經理","林朝祥","02-22263630","1990/01/17","2000/09/11",新台幣                 10.0000元,1928923300,192892330,0,0,合併,每年,股東會,"富邦綜合證券股份有限公司","02-2361-1300","100台北市中正區許昌街17號2樓","勤業眾信聯合會計師事務所","劉建良","郭俐雯","AVERMEDIA","No.135, Jian 1st Rd., Zhonghe Dist.,New Taipei City 23585, Taiwan (R.O.C.)","02-22211926","Frank.Wang@avermedia.com","www.avermedia.com","王沈銘","公共關係室資深經理","02-22263630","ir@avermedia.com","www.corpasia.net/taiwan/2417/irwebsite_c/stakeholder.php"
"2419","仲琦科技股份有限公司","仲琦","通信網路業","－","新竹科學工業園區新竹市力行一路1-8號","	22029190","鄭炎為","鄭炎為","劉美蘭","總管理處總經理","許裕發(暫代)","03-5786658","1986/03/24","2000/09/11",新台幣                 10.0000元,3289862290,328986229,100000000,0,合併,每年,股東會,"群益金鼎證券股份有限公司","02-27023999","台北市大安區敦化南路二段97號B2","立本台灣聯合會計師事務所","劉克宜","許坤錫","H.T.","No.1-8, Lising 1st Rd, Hsinchu Shu Park,Hsinchu City, Taiwan","03-5778856","ir@hitrontech.com","http://www.hitrontech.com","劉美蘭","總管理處總經理","03-5786658","ir@hitrontech.com","http://www.hitrontech.com"
"2420","新巨企業股份有限公司","新巨","電子零組件業","－","新北市新店區民權路50號10樓","	20970807","周進文","高銘傳","高銘傳","總經理","鄭秋怡","(02)29188512","1983/04/25","2000/09/11",新台幣                 10.0000元,1526486880,152648688,0,0,合併,每年,股東會,"永豐金證券股份有限公司","(02)23816288","台北市中正區博愛路17號3樓","安侯建業會計師事務所","郭柔蘭","楊柳鋒","ZIPPY","10F., No.50, Minquan RdXindian Dist.,New Taipei City,Taiwan ROC","(02)2915-5765","ROBERT_KAO@ZIPPY.COM.TW","WWW.ZIPPY.COM.TW","高銘傳","總經理","29188512#116","ROBERT_KAO@ZIPPY.COM.TW","www.zippy.com.tw/zh-TW/CSRArea.aspx"
